id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Parkchester, 0.00385834, 0.00449614, 0.0045267 , 0.00515966, 0.00104156,-0.00041528, -0.00097902,-0.00287001,-0.00486325,-0.00470321,-0.00418348,-0.00161247, -0.00261178,-0.00017135,-0.00446341,-0.00135824,-0.00162992,-0.00073892, -0.0004681 , 0.0012288 , 0.00217216, 0.00258799, 0.00282405, 0.00318177
Pelham Bay-Country Club-City Island,  2.28111126e-03,  3.35573489e-03,  3.63856737e-03,  3.07313967e-03,   2.06389537e-03,  1.21651496e-03,  8.09495717e-05, -4.48951617e-04,  -4.64969995e-04, -9.98719523e-05,  1.65056244e-04, -1.44561694e-04,   1.28041229e-03,  2.16593649e-03,  5.08527617e-03,  3.12852792e-03,   2.82828921e-03,  2.70869037e-03,  2.31026770e-03,  1.86970729e-03,   2.13721075e-03,  2.23406401e-03,  2.09638158e-03,  2.54373070e-03
Pelham Parkway, 0.00392104, 0.00419689, 0.00494386, 0.00433654, 0.00331031, 0.00194056,  0.00092692, 0.00103271, 0.00186032, 0.00212579, 0.00266898, 0.00139162,  0.00328771, 0.00270531, 0.00626482, 0.00333677, 0.00181006, 0.00120638,  0.00140464, 0.00116711, 0.00168557, 0.00283547, 0.00256381, 0.00317875
Pomonok-Flushing Heights-Hillcrest, 0.00837779, 0.01079669, 0.01098587, 0.01092153, 0.00529896, 0.00278347,  0.0015522 , 0.0013996 , 0.00278771, 0.00334581, 0.00410615, 0.00288229,  0.00693511, 0.01421196, 0.01516756, 0.00638475, 0.0045758 , 0.00785122,  0.00957204, 0.00622236, 0.0052369 , 0.00646788, 0.00619963, 0.00707653
Port Richmond,  1.68496346e-04,  8.00959336e-05,  8.60260943e-05,  2.20919149e-04,   1.92206285e-05,  6.17520286e-06, -1.26755599e-05,  2.27607598e-05,  -5.82169246e-06,  2.48586102e-05,  6.87513871e-05,  1.17158834e-04,   1.05410454e-04,  2.60147209e-04,  3.67102777e-04,  1.18418501e-04,   7.63112262e-05,  7.00154869e-05,  4.06150765e-05,  7.38090668e-05,   2.64721869e-06,  1.31792493e-04,  9.27634410e-05,  1.00436000e-04
Prospect Heights, 0.02346514, 0.02245958, 0.01918094, 0.01863593, 0.00832396,-0.00073948, -0.00197212,-0.00255351,-0.00254705,-0.00268413, 0.00080215, 0.00663741,  0.02150024, 0.03492394, 0.03800015, 0.02936759, 0.02956376, 0.03159929,  0.02260297, 0.01916722, 0.0200955 , 0.0245075 , 0.02390373, 0.02510187
Prospect Lefferts Gardens-Wingate, 0.03491088, 0.04111051, 0.04344318, 0.04160683, 0.01636261, 0.00546351,  0.00043539,-0.00162017,-0.00201289, 0.00059394, 0.00140961, 0.00513537,  0.01334866, 0.02165533, 0.01988574, 0.01975039, 0.01581763, 0.01591169,  0.01191436, 0.01031797, 0.01186641, 0.01610107, 0.01899701, 0.02626607
Queens Village,  2.80685333e-03,  3.67116678e-03,  3.05993376e-03,  3.85797887e-03,   1.44769202e-03, -2.62446121e-05,  4.72168872e-04,  3.75537110e-04,   6.01072351e-04,  1.14353584e-03,  2.40229215e-03,  3.76986707e-03,   6.86167101e-03,  1.31691727e-02,  1.28084767e-02,  8.90263720e-03,   6.37834081e-03,  4.30730362e-03,  2.61214268e-03,  2.52431905e-03,   2.11032708e-03,  2.38840800e-03,  2.33893812e-03,  2.61630381e-03
Queensboro Hill, 0.00421526, 0.00347705, 0.00367894, 0.00475767, 0.0020779 , 0.00125974,  0.00120445, 0.00134315, 0.00167393, 0.00160738, 0.00229858, 0.00181265,  0.00803667, 0.01169488, 0.00578739, 0.00661192, 0.00284205, 0.0036043 ,  0.00374697, 0.00303156, 0.00236572, 0.00281418, 0.0026295 , 0.00315153
Queensbridge-Ravenswood-Long Island City, 0.01525585, 0.01864205, 0.02681083, 0.02947054, 0.00992049,-0.00640214, -0.0008854 , 0.00454031, 0.00862708, 0.00970317, 0.01043264, 0.01269112,  0.01973773, 0.03992214, 0.04285875, 0.02442647, 0.01386372,-0.00097005,  0.00165061, 0.00518047, 0.00642247, 0.01143882, 0.01186434, 0.01356275
Rego Park, 0.01125731, 0.01458996, 0.01509013, 0.01712368, 0.00976644, 0.0008599 , -0.00038718,-0.00155566,-0.00106505,-0.00260618,-0.00306486,-0.00578862, -0.01181596,-0.03893439,-0.03827698,-0.01991111,-0.02295774,-0.01864146, -0.00830567,-0.00461129,-0.00212923, 0.00140646, 0.00662158, 0.00991293
Richmond Hill, 0.0109438 , 0.01272164, 0.01108006, 0.01067268, 0.00608322, 0.00283751,  0.00129808, 0.00077468, 0.00118069, 0.00276503, 0.00484695, 0.00845808,  0.01809763, 0.02845145, 0.03448961, 0.02745551, 0.02092254, 0.01828072,  0.01315541, 0.00889907, 0.00736608, 0.00821889, 0.00789247, 0.00877897
Ridgewood, 0.03839814, 0.04560743, 0.06134045, 0.06346747, 0.03771966, 0.01221764,  0.00216745, 0.00164553, 0.00151255, 0.00311974, 0.00670638, 0.01100701,  0.02713045, 0.03643419, 0.03724187, 0.02932973, 0.02209214, 0.01974451,  0.01512318, 0.0110377 , 0.01104377, 0.01286783, 0.01536119, 0.02239248
Rikers Island,  4.50340753e-06,  7.30395685e-06,  5.28651976e-06,  1.03525330e-05,   5.21600700e-06,  6.17520286e-06,  6.99458892e-07, -9.49307787e-06,   9.97341736e-07,  1.47162972e-06,  2.07879400e-06,  3.36730049e-06,   7.49363416e-06,  8.43919013e-06,  2.00602610e-06,  4.82946577e-06,   7.51177664e-06, -1.66563158e-05, -4.10714257e-06,  1.83604644e-06,   1.07123202e-05,  6.72064325e-06,  1.80473621e-06,  6.47974195e-07
Rosedale, 0.00222805, 0.00304839, 0.00182193, 0.00194374, 0.00076147, 0.00127055,  0.00076642, 0.00042593, 0.00067154, 0.00105389, 0.00162445, 0.00285953,  0.00556427, 0.00914184, 0.00716352, 0.00610077, 0.00491979, 0.00254498,  0.00198603, 0.00129735, 0.00097046, 0.00119357, 0.00121206, 0.00157609
Rossville-Woodrow,  1.34733094e-04,  7.30395685e-06,  5.28651976e-06,  1.03525330e-05,   1.87276087e-04,  6.17520286e-06,  6.99458892e-07,  5.86246412e-07,   9.97341736e-07,  2.87564403e-05,  2.07879400e-06,  3.36730049e-06,   2.52285683e-04,  8.43919013e-06,  2.00602610e-06,  4.82946577e-06,   7.51177664e-06,  2.60408478e-06,  1.48313482e-06,  1.83604644e-06,   2.64721869e-06,  6.72064325e-06,  1.80473621e-06,  6.47974195e-07
Rugby-Remsen Village, 0.00656904, 0.00854823, 0.00850986, 0.00692077, 0.00543901, 0.00212427,  0.00087676, 0.00070009, 0.00081246, 0.00099542, 0.00293567, 0.00437296,  0.01422991, 0.01755608, 0.01629094, 0.01187488, 0.01049255, 0.00977726,  0.0062011 , 0.00412486, 0.00427177, 0.00423255, 0.00420106, 0.00535594
Schuylerville-Throgs Neck-Edgewater Park, 0.0040368 , 0.00456893, 0.00514571, 0.00649963, 0.00387049, 0.00165959,  0.00046214, 0.00059325, 0.00071927, 0.00140079, 0.0026838 , 0.00475985,  0.00926063, 0.01352876, 0.0147463 , 0.01054968, 0.00840104, 0.00686894,  0.00465818, 0.00308982, 0.00299211, 0.00330383, 0.00330916, 0.00379562
Seagate-Coney Island,  4.77188937e-04,  8.64631683e-04,  8.39595456e-04,  1.29289465e-03,   6.07414733e-04,  2.11500698e-04, -2.93943334e-05, -1.22381510e-04,  -4.08144710e-04, -6.29976843e-04, -3.49615355e-05, -7.62867732e-05,   1.20697468e-03,  1.48272901e-03,  2.41726145e-03,  1.02713078e-03,   9.70704071e-04,  4.74483900e-04,  6.77906699e-04,  4.33674169e-04,   4.13967395e-04,  3.12747510e-04,  1.38242793e-04,  2.51629979e-04
Sheepshead Bay-Gerritsen Beach-Manhattan Beach, 0.00369434, 0.00392998, 0.00389424, 0.00471939, 0.00211991, 0.00114087,  0.00035514,-0.00066465,-0.0017424 ,-0.00207217,-0.00106468,-0.00013318,  0.00091322, 0.00112315, 0.00188366,-0.0003738 ,-0.00233167,-0.0015286 , -0.00102713,-0.00053625, 0.00039784, 0.00114833, 0.00255118, 0.00304267
SoHo-TriBeCa-Civic Center-Little Italy,-0.22984607,-0.225664  ,-0.20937934,-0.18993988,-0.08839196, 0.02337006,  0.06702292, 0.03778596, 0.12255268, 0.37329666, 0.41409074, 0.3369401 ,  0.47341084, 0.34387755,-0.07231523,-0.03814215,-0.04779435,-0.11999932, -0.12945816,-0.14099331,-0.15999821,-0.20639643,-0.22783964,-0.23874372
Soundview-Bruckner,  1.97241867e-03,  3.14544695e-03,  4.72855163e-03,  5.96364503e-03,   3.43634828e-03,  1.90813768e-03,  3.75199986e-04,  2.46521759e-04,   5.32766039e-05, -1.42748083e-04, -2.57203513e-04,  1.52817385e-03,   2.96947743e-03,  7.23605516e-03,  1.37813993e-03,  4.97048617e-04,  -1.39599700e-03, -5.36687132e-04, -1.30105150e-03, -2.58637742e-04,   2.95679240e-04,  5.97485551e-04,  9.21498306e-04,  1.86638167e-03
Soundview-Castle Hill-Clason Point-Harding Park, 0.00559956, 0.00675269, 0.00750061, 0.00841387, 0.00406656, 0.00294557,  0.00099714, 0.00111334, 0.00116478, 0.00173601, 0.00335052, 0.00582949,  0.01834242, 0.02208683, 0.01988574, 0.01588836, 0.01602402, 0.01064398,  0.00870555, 0.00574254, 0.00407821, 0.00368969, 0.00359215, 0.00424617
South Jamaica, 0.00435514, 0.00570125, 0.00467473, 0.00521709, 0.00213392, 0.00160555,  0.00050226, 0.00038763, 0.00058743, 0.00073816, 0.00184669, 0.00321229,  0.00842834, 0.00978909, 0.00932602, 0.01034143, 0.00716265, 0.0064741 ,  0.00623464, 0.00453956, 0.00312115, 0.00321601, 0.00328642, 0.00383795
South Ozone Park, 0.01047111, 0.01260032, 0.00910195, 0.00739933, 0.00550903, 0.00373445,  0.00217748, 0.00152256, 0.00243767, 0.00414097, 0.00895843, 0.01295284,  0.02879504, 0.05405375, 0.05824898, 0.0489617 , 0.03169654, 0.02480037,  0.01731457, 0.01248401, 0.00915654, 0.00998054, 0.0094514 , 0.00960147
Springfield Gardens North, 0.00352553, 0.00454467, 0.00314067, 0.00190545, 0.00094353, 0.00096796,  0.00060258, 0.00038763, 0.00056925, 0.00064851, 0.00181705, 0.00348539,  0.00681271, 0.01043634, 0.01022472, 0.00799392, 0.00739657, 0.0047214 ,  0.00343391, 0.00254488, 0.00201623, 0.00235647, 0.00235662, 0.00287636
Springfield Gardens South-Brookville, 0.00415256, 0.00503804, 0.00273698, 0.00217345, 0.00168577, 0.00133539,  0.00063601, 0.00035538, 0.00103976, 0.00145926, 0.00246156, 0.00362194,  0.00664136, 0.01252192, 0.01278039, 0.00892157, 0.00796073, 0.00590592,  0.00377492, 0.00341884, 0.00309965, 0.00337834, 0.00330411, 0.00379259
Spuyten Duyvil-Kingsbridge, 0.00817039, 0.00963202, 0.01173944, 0.01203179, 0.0075257 , 0.00306444,  0.00111417, 0.00111133, 0.00071018, 0.00136181, 0.00383205, 0.00603432,  0.01596794, 0.02568266, 0.02387372, 0.02026154, 0.01284549, 0.01137587,  0.00783346, 0.00705519, 0.00850058, 0.00990336, 0.00836243, 0.00854008
St. Albans, 0.00442267, 0.00622697, 0.00394807, 0.00397283, 0.00189584, 0.0011949 ,  0.00097373, 0.00052471, 0.00076246, 0.00133453, 0.00289122, 0.00465744,  0.00938303, 0.01475134, 0.01339825, 0.0120074 , 0.00845608, 0.00561701,  0.00488739, 0.00270597, 0.00226625, 0.00243365, 0.00257391, 0.00323922
Stapleton-Rosebank,  4.62718971e-04,  4.84495804e-04,  5.03180563e-04,  3.93200925e-04,   2.99313059e-04,  1.79080883e-04,  1.11043364e-04,  2.47766247e-05,   4.64575697e-05,  1.61282663e-04,  3.65074023e-04,  3.56121056e-04,   1.10905786e-03,  1.73443703e-03,  1.60281486e-03,  2.13076030e-04,   2.55189795e-04,  2.24098692e-04,  2.75406727e-04,  2.38318828e-04,   5.08060246e-04,  3.97902812e-04,  3.35319987e-04,  3.90728440e-04
Starrett City,  9.93284361e-04,  1.24476756e-03,  9.47248222e-04,  1.27375223e-03,   6.21419354e-04,  2.54727118e-04,  2.24731024e-04,  8.92843001e-05,   8.73717749e-05,  4.41926429e-04,  6.83620857e-04,  1.03887026e-03,   1.96583003e-03,  4.25151722e-03,  3.82147973e-03,  2.33340468e-03,   2.19533427e-03,  1.32194153e-03,  1.16426083e-03,  7.45557257e-04,   5.77957792e-04,  7.67796155e-04,  7.21894482e-04,  9.07811847e-04
Steinway, 0.05759979, 0.06825383, 0.08474147, 0.09082199, 0.05340484,-0.00015592, -0.0096661 ,-0.00825236,-0.00674757,-0.00825023,-0.00735413, 0.00115266,  0.01503773, 0.03132811, 0.01370718, 0.02327165, 0.02239485, 0.028508  ,  0.02196009, 0.02367411, 0.02491843, 0.03183884, 0.03300465, 0.04344775
Stuyvesant Heights, 0.06306461, 0.07831529, 0.10239652, 0.109237  , 0.05446919, 0.01631334,  0.00316389,-0.00070497,-0.00228338,-0.00133159, 0.00352091, 0.01213354,  0.03305442, 0.05444929, 0.04754884, 0.03991244, 0.03654002, 0.03647217,  0.0294287 , 0.02204272, 0.02403396, 0.02780194, 0.03131181, 0.04249523
Stuyvesant Town-Cooper Village, 0.05304657, 0.05290281, 0.05570214, 0.04744527, 0.00641933,-0.04275556, -0.03163122,-0.01978714,-0.01484859,-0.02696761,-0.07716034,-0.0705929 , -0.07707752,-0.0441843 , 0.03364708, 0.07253143, 0.07729681, 0.08745445,  0.06229953, 0.04998881, 0.0548991 , 0.06319728, 0.05998654, 0.05057806
Sunset Park East, 0.01224127, 0.01367602, 0.01670492, 0.01804251, 0.01017257, 0.00403704,  0.00098376, 0.00078274, 0.00072381, 0.00140079, 0.00355054, 0.00506709,  0.01464606, 0.01766396, 0.01395994, 0.01284039, 0.01021735, 0.00913203,  0.00674336, 0.0056363 , 0.00526916, 0.00657432, 0.00711174, 0.00899669
Sunset Park West, 0.02527871, 0.0312108 , 0.03885448, 0.03551954, 0.01910752, 0.00755999,  0.00146861, 0.00109722, 0.00270588, 0.00487766, 0.00903992, 0.01413628,  0.03014139, 0.04466863, 0.03443344, 0.02336631, 0.01976671, 0.01662433,  0.01223301, 0.00850836, 0.01114324, 0.01407863, 0.01574019, 0.02092892
Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,  5.49538762e-04,  5.16847794e-04,  5.28651976e-06,  1.03525330e-05,   4.25354653e-04,  1.03434648e-04,  8.42933264e-05,  5.70304624e-05,   9.97341736e-07,  1.80771813e-04,  2.53953035e-04,  1.74054601e-04,   9.62182626e-04,  1.44677073e-03,  9.84958816e-04,  3.07733559e-04,   6.40466713e-04,  4.45593299e-04,  4.20753939e-04,  2.79446268e-04,   3.06432708e-04,  3.84597296e-04,  5.02077612e-04,  4.45158272e-04
Turtle Bay-East Midtown,-0.08758702,-0.12060091,-0.16503986,-0.15580894,-0.11710143, 0.01529752,  0.16081524, 0.22674708, 0.20522438, 0.23316187, 0.23877886, 0.001733  , -0.23785694,-0.37708613,-0.24354561,-0.02710509,-0.12728523,-0.54913068, -0.52560758,-0.39203521,-0.32456392,-0.30480934,-0.18827261,-0.11563251
University Heights-Morris Heights, 0.00873954, 0.01085331, 0.01128191, 0.01254864, 0.00763773, 0.00303202,  0.0008567 , 0.000942  , 0.00071927, 0.00268708, 0.00438025, 0.0079005 ,  0.02020284, 0.03557119, 0.02513751, 0.02052658, 0.01684962, 0.01295522,  0.00940433, 0.00572198, 0.00513474, 0.005611  , 0.00531784, 0.00703419
Upper East Side-Carnegie Hill, 0.01323005, 0.0215052 , 0.03637846, 0.02591005,-0.02565125,-0.05545332, -0.09324993,-0.10020604,-0.18956815,-0.15929115, 0.06102232, 0.21082494,  0.38065913, 0.08069884, 0.00401807,-0.25396132,-0.2129543 ,-0.41475086, -0.23079871,-0.10945542,-0.08889897,-0.03750153, 0.0245177 , 0.02906618
Upper West Side, 0.14363338, 0.1105864 , 0.08702909, 0.06325691,-0.06808525,-0.23445393, -0.20396499,-0.13690688,-0.15806422,-0.23647598,-0.34350994,-0.33856058, -0.52154645,-0.40017135, 0.03331006, 0.12728134, 0.23271477, 0.35501031,  0.31225761, 0.23256723, 0.22997095, 0.24745206, 0.19444878, 0.18153623
Van Cortlandt Village, 0.00670892, 0.00820853, 0.00950564, 0.01061525, 0.00598519, 0.00235121,  0.00078314, 0.00031506, 0.00011919, 0.00096034, 0.00375056, 0.00669431,  0.01356897, 0.02054062, 0.01996999, 0.01433598, 0.01168966, 0.01053804,  0.00521721, 0.00448473, 0.00376098, 0.00427513, 0.0042516 , 0.00527127
Van Nest-Morris Park-Westchester Square, 0.0020303 , 0.00127712, 0.00163353, 0.00381969, 0.00234399, 0.00083828,  0.00114426, 0.00104682, 0.0021399 , 0.00293264, 0.00219487, 0.00175576,  0.00480542, 0.0024536 , 0.00334405,-0.00446301,-0.00384526,-0.00268422, -0.00108303,-0.00033747, 0.00025535, 0.00084231, 0.00090887, 0.00121625
Washington Heights North, 0.0493085 , 0.04979702, 0.05626731, 0.05159917, 0.02585775, 0.0046206 , -0.00033702, 0.00041787,-0.00134917, 0.00223883, 0.00811391, 0.01749313,  0.05821904, 0.09353595, 0.08492913, 0.06312247, 0.05339588, 0.04975222,  0.03560037, 0.03065892, 0.03369864, 0.03856611, 0.03826005, 0.04320886
Washington Heights South, 0.05867057, 0.07917262, 0.10084902, 0.10452796, 0.06376826, 0.03652169,  0.02829221, 0.01288599, 0.01037957, 0.01343339, 0.01752956, 0.01518316,  0.01117001, 0.00475493,-0.00235708,-0.02750265,-0.04080432,-0.02414994, -0.00197748, 0.00983472, 0.01777813, 0.028092  , 0.03360347, 0.04750882
West Brighton, 0.00055436, 0.00033891, 0.00055701, 0.00046977, 0.00081748, 0.0005357 ,  0.00020801, 0.00023644, 0.0003465 , 0.00032889, 0.00052805, 0.00158507,  0.00304292, 0.00223785, 0.00292278, 0.00297708, 0.00136974, 0.00089821,  0.00095742, 0.00051936, 0.00064517, 0.0006374 , 0.00059809, 0.00065381
West Concourse, -1.92000196e-03,  1.11535960e-03,  2.56203971e-03,  6.59534488e-03,   5.90116167e-03,  1.28135459e-03,  8.76370811e-05,  8.72684352e-05,   1.78303828e-03,  6.91232436e-03,  7.69905927e-03,  8.24187436e-03,   1.22470961e-02, -1.25010090e-03, -6.12038564e-03, -1.04264302e-02,  -8.57865953e-03, -6.34369792e-03, -4.51329334e-04,  5.81047496e-04,  -1.57004757e-03, -2.96839272e-03, -4.04333099e-03, -2.58174518e-03
West Farms-Bronx River,  4.59148237e-03,  4.60937448e-03,  5.85890567e-03,  4.98738163e-03,   2.56806175e-03,  1.45426027e-03,  4.22012551e-04, -3.16675913e-05,  -5.99077668e-04, -3.64924398e-04,  6.24356330e-04,  2.65471004e-03,   3.99760404e-03,  7.12818029e-03,  4.83251688e-03,  6.02504831e-03,   6.46090015e-03,  3.68134060e-03,  3.21589263e-03,  2.38380029e-03,   2.15602932e-03,  2.05577010e-03,  1.92457069e-03,  2.89147685e-03
West New Brighton-New Brighton-St. George,  4.86835580e-04,  6.21991760e-04,  1.05490099e-03,  6.80337219e-04,   4.11350031e-04,  2.54727118e-04,  1.21074628e-04,  6.91256515e-05,   9.19177977e-05,  1.06713042e-04,  1.94688507e-04,  4.47154283e-04,   6.68432167e-04,  1.08718784e-03,  1.54664612e-03,  1.12178831e-03,   5.85427153e-04,  4.45593299e-04,  1.91552566e-04,  2.55455261e-04,   1.77391085e-04,  3.60647367e-04,  3.60586294e-04,  3.18155330e-04
West Village,-0.49017521,-0.63483579,-0.84936158,-0.83995902,-0.39042963,-0.1864726 , -0.16861482,-0.15175574,-0.12087548,-0.25353678,-0.09773253, 0.04002385,  0.28359908,-0.00693151,-0.19700982,-0.11570453, 0.044507  , 0.23386239,  0.33179563, 0.24313013, 0.07591676,-0.12976198,-0.1843159 ,-0.29102659
Westchester-Unionport,  2.12676497e-03,  2.92707102e-03,  1.31057631e-03,  3.13056693e-03,   2.47002940e-03,  1.21651496e-03,  2.28074779e-04,  4.13838542e-04,   4.96513827e-04,  3.24991526e-04,  1.65056244e-04,  5.49566663e-04,   8.09312489e-05, -2.65247415e-03,  5.81747570e-05, -1.22571841e-03,  -2.07023160e-03, -1.86565478e-03, -6.19037655e-04, -3.88874636e-04,  -1.72096647e-04,  6.24096583e-04,  9.24024937e-04,  1.14669833e-03
Westerleigh,  3.90369146e-04,  2.74207871e-04,  3.01331626e-04,  1.03525330e-05,   5.21600700e-06,  6.17520286e-06,  5.08557794e-05,  4.89670030e-05,   3.50925127e-05,  9.50195516e-05,  1.68949258e-05,  2.65087828e-04,   7.49363416e-06,  1.01527126e-03,  7.60283893e-04,  3.64528076e-04,   2.27670015e-04,  3.01140294e-04,  2.30684508e-04,  2.52027974e-04,   2.04274756e-04,  2.94119787e-04,  2.94893896e-04,  4.51206031e-04
Whitestone, 0.0038921 , 0.00426968, 0.00499768, 0.00519795, 0.00319827, 0.00164878,  0.00079986, 0.00086741, 0.00165802, 0.00173601, 0.00346905, 0.0063188 ,  0.01569866, 0.02068446, 0.01676837, 0.01320009, 0.0095156 , 0.00674374,  0.00537374, 0.00286362, 0.00295179, 0.00272105, 0.00261939, 0.00308198
Williamsbridge-Olinville, 0.00277309, 0.0041888 , 0.00349054, 0.00519795, 0.00305822, 0.00163797,  0.00077311, 0.00076057, 0.00063971, 0.00110456, 0.0020393 , 0.00321229,  0.00857522, 0.01356471, 0.01182552, 0.00884584, 0.00749289, 0.00555923,  0.00298669, 0.00228784, 0.00180654, 0.00191473, 0.00194226, 0.00235927
Williamsburg, 0.00498699, 0.00444761, 0.00478238, 0.00211602, 0.00366042, 0.00203782,  0.00154551, 0.00157699, 0.00129207, 0.00217256, 0.0081065 , 0.01716313,  0.04500027, 0.06117349, 0.06819085, 0.03809502, 0.02348188, 0.01580576,  0.0093652 , 0.00456013, 0.00490085, 0.00520386, 0.00443099, 0.00339344
Windsor Terrace, 0.01710318, 0.01928909, 0.02093029, 0.02198585, 0.00895417, 0.00209185, -0.00058446,-0.00025744,-0.00096503, 0.00014179, 0.00300975, 0.00644397,  0.01910127, 0.02751653, 0.03187776, 0.02266584, 0.01808801, 0.01733696,  0.01485485, 0.01282674, 0.01259227, 0.01518565, 0.0161015 , 0.01755125
Woodhaven, 0.0094968 , 0.01203416, 0.01324658, 0.01442459, 0.00794584, 0.00196217,  0.00040864, 0.00047633, 0.00078973, 0.00181396, 0.00360981, 0.0054426 ,  0.01462158, 0.02370495, 0.0230031 , 0.0186145 , 0.01649186, 0.0124063 ,  0.00866641, 0.00671246, 0.00591974, 0.00670738, 0.00643713, 0.00779621
Woodlawn-Wakefield, 0.00346765, 0.00426968, 0.00767555, 0.00812674, 0.00654537, 0.00214588,  0.00061261, 0.0004602 , 0.00066926, 0.00092526, 0.00184669, 0.00229058,  0.00681271, 0.00978909, 0.01075832, 0.00812645, 0.00515371, 0.0037969 ,  0.00272954, 0.00235295, 0.00207538, 0.00221011, 0.00285184, 0.00363535
Woodside, 0.0204795 , 0.02891381, 0.03714549, 0.03764435, 0.01455602,-0.01077882, -0.01350138,-0.00969572,-0.01048895,-0.01079552,-0.01416214,-0.01779363, -0.02880453,-0.04339321,-0.02375737,-0.03869117,-0.02672795,-0.03150741, -0.02101237,-0.0077644 ,-0.00231204, 0.000193  , 0.00605056, 0.01204476
Yorkville, 0.16653451, 0.14097301, 0.11649904, 0.06787023,-0.05226003,-0.20433592, -0.25745169,-0.19591729,-0.14790613,-0.2328549 ,-0.38972886,-0.41250232, -0.52206051,-0.3927999 , 0.20816332, 0.27460632, 0.31208182, 0.36174182,  0.29251275, 0.24663967, 0.2387888 , 0.26468004, 0.23831108, 0.21060781
park-cemetery-etc-Bronx,  2.49816074e-03,  2.66016711e-03,  3.96152567e-03,  3.39856080e-03,   2.21794621e-03,  1.36780743e-03,  4.52106344e-04,  1.06655707e-05,   2.01022345e-04,  1.05388575e-03,  1.87631947e-03,  3.59917977e-03,   4.85437621e-03,  1.25219235e-02,  7.41627850e-03,  4.96488399e-03,   2.59437108e-03,  2.48719576e-03,  2.05870521e-03,  1.29735041e-03,   1.08605919e-03,  1.18558936e-03,  1.45714401e-03,  1.79985632e-03
park-cemetery-etc-Brooklyn, 0.00924599, 0.01120109, 0.0108513 , 0.0097347 , 0.0057191 , 0.00655498,  0.0036387 , 0.00274418, 0.00288999, 0.00788288, 0.01217353, 0.01423869,  0.02940702, 0.03424073, 0.03207435, 0.01390055, 0.00509867, 0.0045288 ,  0.00474204, 0.00371359, 0.00393035, 0.00499895, 0.00558313, 0.00758756
park-cemetery-etc-Manhattan,  3.32777208e-03,  9.93936478e-03,  1.41481687e-02,  1.83105057e-02,   4.57072262e-03, -5.20260841e-03, -6.65337240e-03,  3.60696847e-03,  -3.51535129e-03,  1.87851148e-02,  1.13071389e-01,  1.41036594e-01,   4.48119323e-04, -2.10994797e-01, -3.02803622e-01, -3.00343510e-01,  -2.36937793e-01, -2.16002789e-01, -8.00177474e-02, -7.32906897e-02,  -5.49422009e-02, -2.55185811e-02, -7.20161935e-03, -6.28534969e-05
park-cemetery-etc-Queens, 0.00232934, 0.00452041, 0.00577817, 0.0074759 , 0.00427663, 0.00276186,  0.0015522 , 0.00085531, 0.00212854, 0.00269097, 0.00377278, 0.00600018,  0.01721637, 0.01823929, 0.01193786, 0.00430228, 0.00227789, 0.00603111,  0.00612284, 0.00361762, 0.00059409,-0.00497753,-0.00385131,-0.0005497 
park-cemetery-etc-Staten Island,  4.50340753e-06,  7.30395685e-06,  5.28651976e-06,  1.03525330e-05,   5.21600700e-06,  6.17520286e-06,  6.99458892e-07,  5.86246412e-07,   9.97341736e-07,  1.47162972e-06,  2.07879400e-06,  3.36730049e-06,   7.49363416e-06,  8.43919013e-06,  2.00602610e-06,  4.82946577e-06,   7.51177664e-06,  2.60408478e-06,  1.48313482e-06,  1.83604644e-06,   2.64721869e-06,  6.72064325e-06,  1.80473621e-06,  6.47974195e-07
